ID,Wait time,Country,City,Department,Minutes,Vote status,Came from,Chat content
3931,16,Japan,,Advertising,04:00:25,NONE,,"2017-06-22 04:00:25 Ruth: Hello , I am Looking for the Job Advert where parliament advertised externally for the Accountants Job
2017-06-22 04:00:30 Live Support: welcome to Vision Group
2017-06-22 04:00:41 System assistant: joseph banyu has accepted the chat!
2017-06-22 04:02:01 joseph banyu: Goof morning Ruth, For all job advertisements made with our Company you can access them on our website at http://www.newvision.co.ug/category/jobs,
2017-06-22 04:03:04 Ruth: thx so much Joseph Hope this can really help  am
2017-06-22 04:03:43 Ruth: am looking for a better Job pray for me on this Journey
2017-06-22 04:18:11 joseph banyu: Thank you for your time.

For any further or future inquiries, do not hesitate to chat us up.
2017-06-22 04:18:12 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3930,339,Netherlands,,Hot News,12:29:03,NONE,,"2017-06-21 12:29:03 sumaya: Njagala Bukedde news
2017-06-21 12:29:08 Live Support: welcome to Vision Group
2017-06-21 12:34:42 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-21 12:34:49 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3929,1046,Jersey,,customer support,09:39:53,NONE,,"2017-06-21 09:39:53 Laura: I called your landline a few minutes ago but was not assisted.  I paid for the epaper but I am unable to log in.  The system requests for a user name and password.  Unfortunately I don't know what the username is but I know the password.  Can someone assist?
2017-06-21 09:39:58 Live Support: welcome to Vision Group
2017-06-21 09:57:19 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-21 10:02:03 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3928,30,Uganda,,customer support,08:38:50,UP,,"2017-06-21 08:38:50 mostafa: i cant log to my account
2017-06-21 08:38:55 Live Support: welcome to Vision Group
2017-06-21 08:39:20 System assistant: joseph banyu has accepted the chat!
2017-06-21 08:39:56 joseph banyu: Have signed up for an account befoere?
2017-06-21 08:40:32 joseph banyu: sorry, Have you signed up for an account before?
2017-06-21 08:41:05 mostafa: i just make the account today but i have no money on my account
2017-06-21 08:41:25 mostafa: so i recharged then try to log again but now working saying invalid
2017-06-21 08:41:56 mostafa: the user name is my phone . right ????
2017-06-21 08:43:21 joseph banyu: Retry to login with the link https://vizuri.visiongroup.co.ug,
2017-06-21 08:44:21 mostafa: it is working now . thanks
2017-06-21 08:45:32 joseph banyu: Thank you for your time.

For any further or future inquiries, do not hesitate to chat us up.
2017-06-21 08:45:57 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3927,2184,Uganda,,customer support,06:36:45,NONE,,"2017-06-21 06:36:45 carolyn: Hello, I need help to finding today's article in News Paper, Business, Page 33
2017-06-21 06:36:50 Live Support: welcome to Vision Group
2017-06-21 07:13:09 System assistant: joseph banyu has accepted the chat!
2017-06-21 07:13:45 joseph banyu: Hello Carolyn, you will need to access our E paper by signing Up on https://vizuri.visiongroup.co.ug, for an account to be able to get a copy of the E paper at a cost of Ug shs 1000 for newvision and 800 for bukedde
2017-06-21 07:31:19 joseph banyu: for mobile access  go to your google play app store on your phone and search for 'Vision group store'. and follow prompts
2017-06-21 07:45:29 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3926,48,Uganda,,customer support,05:58:46,NONE,,"2017-06-21 05:58:46 Tom: Where can I get the link to a supplement we made in today's paper?
2017-06-21 05:58:51 Live Support: welcome to Vision Group
2017-06-21 05:59:34 System assistant: joseph banyu has accepted the chat!
2017-06-21 06:01:47 joseph banyu: Hello Tom, you will need to access our E paper by signing Up on https://vizuri.visiongroup.co.ug, for an account to be able to get a copy of the E paper at a cost of Ug shs 1000 for newvision and 800 for bukedde
2017-06-21 06:03:27 Tom: Even when the supplement has been run?
2017-06-21 07:14:37 joseph banyu: The supplements are part of the News paper
2017-06-21 07:21:43 joseph banyu: And the E paper is the entire paper.
2017-06-21 07:22:11 joseph banyu: Thank you for your time.or any further or future inquiries, do not hesitate to chat us up.
2017-06-21 07:22:25 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3925,32,Uganda,,Hot News,05:46:07,NONE,,"2017-06-21 05:46:07 Carolyn: Hi, I have seen your Business article on IFAD, Posta Uganda and Postbank in your printed paper.  However, I cant find it on the online Newspaper? can someone help me locate it? Is it also on the online newspaper?
2017-06-21 05:46:12 Live Support: welcome to Vision Group
2017-06-21 05:46:39 System assistant: joseph banyu has accepted the chat!
2017-06-21 05:49:31 joseph banyu: For articles publised in the paper you can search for the stories on our website using our search icon, Note that every article has a date of publication which will help you trace the date the article was published.
2017-06-21 05:50:04 Carolyn: The article is in today's new vision page 33
2017-06-21 05:50:36 Carolyn: Under Business
2017-06-21 05:51:58 joseph banyu: to get our E paper you will need to follow the link https://vizuri.visiongroup.co.ug, sign up for an account to be able to view the E paper which is at a cost of 1000Ugs for NewwVision and 800 Ug
2017-06-21 05:59:01 joseph banyu: if you are using your mobile phone, Download our &quot;Vision group store&quot; app off the Google play, and you will be able to access our E paper category
2017-06-21 05:59:27 joseph banyu: Thank you for your time.

For any further or future inquiries, do not hesitate to chat us up.
2017-06-21 05:59:31 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3924,12,Uganda,,Advertising,04:12:58,NONE,,"2017-06-21 04:12:58 odekewilliam: which agric jobs were advertised on monday
2017-06-21 04:13:03 Live Support: welcome to Vision Group
2017-06-21 04:13:10 System assistant: joseph banyu has accepted the chat!
2017-06-21 04:13:43 odekewilliam: want to know which job ity was
2017-06-21 04:15:58 joseph banyu: If you missed the Monday copy you can sign up for our E paper at 1000 ugshs Get a copy of our E paper on  https://vizuri.visiongroup.co.ug
2017-06-21 04:19:21 joseph banyu: or download our Vision group store off google play, and follow prompts
2017-06-21 05:01:32 joseph banyu: Thank you for your time.

For any further or future inquiries, do not hesitate to chat us up.
2017-06-21 05:01:35 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3923,181,Japan,,customer support,03:57:00,NONE,,"2017-06-21 03:57:00 jonathan: hello,
Please how can i share my article for publishing.
thanks.
2017-06-21 03:57:05 Live Support: welcome to Vision Group
2017-06-21 04:00:01 System assistant: joseph banyu has accepted the chat!
2017-06-21 04:00:59 joseph banyu: Please submit to, for news: news@newvision.co.ug, articles; articles@newvision.co.ug, for your opinion: opinion@newvision.co.ug or features@newviison.co.ug and for letters: letters@newvision.co.ug
2017-06-21 04:03:11 jonathan: thanks, but i have been to send through the email for articles but the email always bounces back
2017-06-21 04:05:08 joseph banyu: send your article to fkagolo@newvision.co.ug incude your full names and valid mobile number.
2017-06-21 04:07:03 jonathan: Thanks Sir.
2017-06-21 04:07:38 joseph banyu: Thank you for your time.

For any further or future inquiries, do not hesitate to chat us up.
2017-06-21 04:07:42 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3922,28,Uganda,,Hot News,02:51:33,UP,,"2017-06-21 02:51:33 samuel wanyera: About the fake universities &amp; higher institutions of learning.
2017-06-21 02:51:38 Live Support: welcome to Vision Group
2017-06-21 02:52:01 System assistant: joseph banyu has accepted the chat!
2017-06-21 02:52:18 samuel wanyera: thanks
2017-06-21 02:52:35 joseph banyu: Hello Samuel, get the full story in today's NewVision.
2017-06-21 02:53:33 samuel wanyera: i don't have access now but it's argent
2017-06-21 02:54:12 samuel wanyera: i only have internet now
2017-06-21 02:54:33 joseph banyu: if you cant access a hard copy, you can Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access:  https://vizuri.visiongroup.co.ug
2017-06-21 02:59:11 samuel wanyera: thanx but do i incur some costs?
2017-06-21 03:02:57 joseph banyu: Note: The paper is not free Of charge and the paper cant be saved (View only)
2017-06-21 03:03:55 joseph banyu: E paper costs: NewVision @ 1000, bukedde @800
2017-06-21 03:06:12 samuel wanyera: K
2017-06-21 03:09:38 joseph banyu: Thank you for your time.
Any further or future inquiries, do not hesitate to chat us up.
2017-06-21 03:23:57 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3921,409,Japan,,customer support,02:09:57,NONE,,"2017-06-21 02:09:57 louis: epaper
2017-06-21 02:10:02 Live Support: welcome to Vision Group
2017-06-21 02:10:08 louis: Sent a message earlier
2017-06-21 02:16:46 System assistant: joseph banyu has accepted the chat!
2017-06-21 02:21:29 joseph banyu: Good Morning Louis visit the link https://vizuri.visiongroup.co.ug to signUp for our E paper service
2017-06-21 03:24:07 joseph banyu: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-21 05:01:40 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3920,126,Japan,,customer support,23:55:52,NONE,,"2017-06-20 23:55:52 louis: renew subscription epaper
2017-06-20 23:55:57 Live Support: welcome to Vision Group
2017-06-20 23:56:04 louis: Hi...testing
2017-06-20 23:56:41 louis: Plse provide an option for one to renew epaper subscription. That option was removed
2017-06-20 23:57:58 System assistant: Paul Ochen has accepted the chat!
2017-06-21 00:02:28 Paul Ochen: Hello Louis, we are currently updating the Flip News service. We ask that you be patient more
2017-06-21 00:05:04 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!"
3919,196,Netherlands,,customer support,13:42:52,NONE,,"2017-06-20 13:35:52 Joseph Lagu: 1= on using the above email and password is rejecting. 2=where I am now, there is no network.
2017-06-20 13:35:57 Live Support: welcome to Vision Group
2017-06-20 13:39:08 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-20 13:39:39 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!
2017-06-20 13:43:25 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-20 13:44:25 Joseph Lagu: Wani Emmy +211957255070
2017-06-20 13:45:40 Simon Peter  Engoru: Joseph Lagu How would you really want me to Help you?
2017-06-20 13:46:13 Simon Peter  Engoru: we are a media house.please visit our websites for our services and products on www.newvision.co.ug, www.visiongroup.co.ug and www.bukedde.co.ug.
2017-06-20 13:47:15 Joseph Lagu: send my code no. to wani emmy .I will get from him
2017-06-20 13:51:18 Joseph Lagu: You can send to Wani Emmy on his no. +211957255070
2017-06-20 13:52:46 System assistant: Visitor has closed the chat explicitly!
2017-06-20 13:54:43 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!"
3918,599,Uganda,,customer support,10:48:37,NONE,,"2017-06-20 10:37:01 odong simon: how to apply for the recent job application especially manager in IT
2017-06-20 10:37:06 Live Support: welcome to Vision Group
2017-06-20 10:38:40 odong simon: difficulty in geting a forum to apply from
2017-06-20 10:47:00 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-20 10:47:20 Simon Peter  Engoru: Visit our website at http://www.newvision.co.ug/category/jobs and You can as well look out for various job advertisements made in our Newspaper prints. 

You can get yourself a copy of E paper:for mobile access: http://www.visiongroup.co.ug/mobile/app/ or 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-20 10:47:40 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!
2017-06-20 10:48:55 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-20 10:52:38 Simon Peter  Engoru: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-20 10:52:45 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!"
3917,2393,Uganda,,customer support,08:36:23,NONE,,"2017-06-20 08:36:23 Morris: no access to flip paper
2017-06-20 08:36:28 Live Support: welcome to Vision Group
2017-06-20 08:36:41 Morris: hey
2017-06-20 08:37:24 Morris: https://vizuri.visiongroup.co.ug/backoffice/read-paper.php..
2017-06-20 08:37:43 Morris: that link doesnt show any thing
2017-06-20 08:54:36 Morris: hullooooooo?????
2017-06-20 09:16:16 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-20 09:18:11 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!"
3916,48,,,customer support,07:20:53,NONE,,"2017-06-20 07:20:53 kabi ivan : hello, do you have some jobs in new vision
2017-06-20 07:20:58 Live Support: welcome to Vision Group
2017-06-20 07:21:41 System assistant: joseph banyu has accepted the chat!
2017-06-20 07:22:27 joseph banyu: For Vision group Jobs Visit our website at http://www.newvision.co.ug/category/jobs and You can as well look out for various job advertisements made in our Newspaper prints. 

You can get yourself a copy of E paper:for mobile access: http://www.visiongroup.co.ug/mobile/app/ or 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-20 07:33:43 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3915,2883,Uganda,,Editorial,06:17:12,NONE,,"2017-06-20 06:17:12 yiga joseph: send me the history of passport issuance in uganda
2017-06-20 06:17:17 Live Support: welcome to Vision Group
2017-06-20 06:17:30 yiga joseph: send me
2017-06-20 06:18:00 yiga joseph: the history of passport issuance in uganda
2017-06-20 06:19:26 yiga joseph: in which other country has shortage of passports occured
2017-06-20 07:05:15 System assistant: joseph banyu has accepted the chat!
2017-06-20 07:09:01 joseph banyu: Hello Yiga, I advise you to consult with the ministry of internal affairs.
2017-06-20 07:21:34 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3914,3188,Uganda,,customer support,06:12:07,NONE,,"2017-06-20 06:12:07 patrick: application form for self help Project Field Officer AMS project
2017-06-20 06:12:12 Live Support: welcome to Vision Group
2017-06-20 06:13:48 patrick: find for me the application form for project field officer self help project
2017-06-20 07:05:15 System assistant: joseph banyu has accepted the chat!
2017-06-20 07:06:23 joseph banyu: We advice you to consult with the respective company/ organisation in charge of the AMS PROJECT.
2017-06-20 07:33:51 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3913,26,Uganda,,customer support,05:42:20,DOWN,,"2017-06-20 05:42:20 ocen patrick: hot news and job adverts
2017-06-20 05:42:25 Live Support: welcome to Vision Group
2017-06-20 05:42:46 System assistant: joseph banyu has accepted the chat!
2017-06-20 05:43:51 joseph banyu: For News Updates Please visit our websites on www.newvision.co.ug, and www.bukedde.co.ug. CLICK on any story and then fill out the subscription form to receive our daily new letter Updates.
2017-06-20 05:44:05 joseph banyu: For all job advertisements made with our Company you can access them on our website at http://www.newvision.co.ug/category/jobs, 
OR
Via our Newspapers, you can get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ or
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts.

And for Details/ further inquiries to specific jobs to specific companies we advise you contact the respective companies directly.
2017-06-20 07:09:05 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3912,50,Uganda,,customer support,05:01:53,NONE,,"2017-06-20 05:01:53 Didas: I would like to access the e-version of the Namutosi Makes Four from pumpkin story that ran in pakasa last week.
2017-06-20 05:01:58 Live Support: welcome to Vision Group
2017-06-20 05:02:43 System assistant: joseph banyu has accepted the chat!
2017-06-20 05:04:15 joseph banyu: There's an upgrade going on, for now we’re using https://vizuri.visiongroup.co.ug/ to register/ sign up
 
 for mobile access using our free android mobile application that you can download by going to google play app store on your phone and searching for 'Vision group store'.
2017-06-20 05:05:25 joseph banyu: Thereafter you will able to access the E paper of your choice.
2017-06-20 05:09:37 Didas: The site is unresponsive
2017-06-20 05:09:54 Didas: Byeffe Food-Success Story from New Vision on June 16th, 2017.
2017-06-20 05:10:12 Didas: The story ran on that date
2017-06-20 05:10:30 Didas: I would like the online link to it
2017-06-20 05:13:04 joseph banyu: what site are you using and what error code do you get?
2017-06-20 05:21:58 Didas: https://vizuri.visiongroup.co.ug/backoffice/index.php
2017-06-20 05:22:50 joseph banyu: are you using a desktop or mobile phone
2017-06-20 05:23:21 Didas: There is no error code. It just doesn't even open the paper. Am using a laptop
2017-06-20 05:30:27 joseph banyu: Retry with this link: https://vizuri.visiongroup.co.ug
2017-06-20 07:33:59 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3911,29,Uganda,,customer support,04:25:12,NONE,,"2017-06-20 04:25:12 Morris: i can nolonger access e-paper/flip paper. please help
2017-06-20 04:25:17 Live Support: welcome to Vision Group
2017-06-20 04:25:34 Morris: hullo
2017-06-20 04:25:41 System assistant: joseph banyu has accepted the chat!
2017-06-20 04:26:42 joseph banyu: Hello Morris, we apologize for any inconveniences.
2017-06-20 04:27:08 joseph banyu: There's an upgrade going on, for now we’re using https://vizuri.visiongroup.co.ug/ to register/ sign up as we’re changing to logins using email address/phone number and password.
 
This will enable you/ clients to share your logins between the desktop login and mobile access using our free android mobile application that you can download by going to google play app store on your phone and searching for 'Vision group store'.
 
Apologies for the inconveniences as we work towards improving your use experience.
2017-06-20 04:27:08 Morris: it doesnt even give an option of creating a new account
2017-06-20 04:28:49 Morris: so i can use this link   https://vizuri.visiongroup.co.ug/ to access?
2017-06-20 04:42:51 joseph banyu: Yes you can
2017-06-20 05:02:36 joseph banyu: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-20 05:02:38 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3910,33,Uganda,,Advertising,04:22:33,NONE,,"2017-06-20 04:22:33 Jennifer Laker: Can i know what are need from we parents for our children for the NIRA registration at school which will end on the 30/08/2017?
2017-06-20 04:22:38 Live Support: welcome to Vision Group
2017-06-20 04:23:06 System assistant: joseph banyu has accepted the chat!
2017-06-20 04:24:32 joseph banyu: We advise you to directly contact NIRA or The administration of your children's schools directly.
2017-06-20 04:28:27 System assistant: Visitor has closed the chat explicitly!
2017-06-20 04:42:35 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3909,699,Uganda,,customer support,10:41:38,NONE,,"2017-06-19 10:41:38 Nsimbi John Mary : How do i respond to some one who has written a letter in the new vision . For example i wantted to respond to pastor Serwaddas' letter on Monday 19th June 2017.
2017-06-19 10:41:43 Live Support: welcome to Vision Group
2017-06-19 10:49:54 Nsimbi John Mary : hi
2017-06-19 10:51:31 Nsimbi John Mary : How do i send in my comment on an issue that has come out in the news for Example I want to comment on Pastor Serwaddas' open letter of 19th  June 2017
2017-06-19 10:53:17 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-19 10:57:19 atuhaire elizabeth: Hello John
2017-06-19 10:57:41 Nsimbi John Mary : hello Liz
2017-06-19 10:58:53 atuhaire elizabeth: Kindly send your comment to opinion@newvision.co.ug
2017-06-19 10:59:18 Nsimbi John Mary : thank you Liz i will
2017-06-19 10:59:34 atuhaire elizabeth: you are welcome
2017-06-21 10:02:22 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3908,2483,Uganda,,Advertising,06:30:02,NONE,,"2017-06-19 06:30:02 rebecca kyazze: send me the job advert for stormme foundation in new vision of today
2017-06-19 06:30:07 Live Support: welcome to Vision Group
2017-06-19 06:31:11 rebecca kyazze: thank you. i request you send me the jod advert in todays paper of stormme foundation
2017-06-19 06:34:12 rebecca kyazze: then i am also following up my article i sent to MWALIUM vision page ABOUT HOW TO ASSESS THE EARLY LEARNERS .I have not seen published in the papers.
2017-06-19 07:11:25 System assistant: joseph banyu has accepted the chat!
2017-06-19 07:12:07 joseph banyu: Hello Rebecca, Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-19 09:28:32 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3907,21,Uganda,,customer support,05:44:10,UP,,"2017-06-19 05:44:10 TUGUME: Vision team, weldone for leading our nation. Kindly help on the article, No certificates for 1 year Thanks very much
2017-06-19 05:44:15 Live Support: welcome to Vision Group
2017-06-19 05:44:31 System assistant: joseph banyu has accepted the chat!
2017-06-19 05:45:27 joseph banyu: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-19 05:45:51 joseph banyu: or get your self a hard copy of todays NewVision
2017-06-19 05:46:19 TUGUME: Wow Thanks Joseph for this quick response
2017-06-19 05:46:32 joseph banyu: Your welcome.
2017-06-19 05:46:37 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3906,23,Uganda,,customer support,05:16:15,NONE,,"2017-06-19 05:16:15 Alex: How do I top up my wallet to enable me purchase the epaper ?
2017-06-19 05:16:20 Live Support: welcome to Vision Group
2017-06-19 05:16:38 System assistant: joseph banyu has accepted the chat!
2017-06-19 07:36:11 joseph banyu: hello Alex follow the link https://vizuri.visiongroup.co.ug/ sign up fro an account.
2017-06-19 08:33:35 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3905,21,Uganda,,customer support,04:44:59,NONE,,"2017-06-19 04:44:59 FRED: When is UNRA recruiting
2017-06-19 04:45:04 Live Support: welcome to Vision Group
2017-06-19 04:45:20 System assistant: joseph banyu has accepted the chat!
2017-06-19 04:45:37 FRED: Goodmorning
2017-06-19 04:50:31 joseph banyu: Hello Fred, i would advice you to consult with UNRA.
2017-06-19 04:51:49 joseph banyu: Or keep up to date with our Job postings Visit our website at http://www.newvision.co.ug/category/jobs and You can as well look out for various job advertisements made in our Newspaper prints. 

You can get yourself a copy of E paper:for mobile access: http://www.visiongroup.co.ug/mobile/app/ or 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-19 05:16:34 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3904,222,Malta,,customer support,01:06:48,NONE,,"2017-06-19 01:06:48 daniel: Your article (http://www.newvision.co.ug/new_vision/news/1455567/pope-francis-allows-ugandan-priest-marry) was mentioned in my blog (https://maltesemarriedcatholicpriest.wordpress.com)
2017-06-19 01:06:53 Live Support: welcome to Vision Group
2017-06-19 01:10:30 System assistant: joseph banyu has accepted the chat!
2017-06-19 01:11:27 joseph banyu: Good morning Daniel, how may we help you?
2017-06-19 02:46:18 joseph banyu: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-19 02:46:22 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3903,29,Uganda,,Advertising,13:32:36,NONE,,"2017-06-18 13:29:12 NAMANYA CHRISPUS: how do i get job alerts in the nursing department
2017-06-18 13:29:17 Live Support: welcome to Vision Group
2017-06-18 13:29:41 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-18 13:30:16 NAMANYA CHRISPUS: yes boss how do i get job alerts in nursing department\
2017-06-18 13:30:35 Simon Peter  Engoru: Visit our website at http://www.newvision.co.ug/category/jobs and You can as well look out for various job advertisements made in our Newspaper prints. 

You can get yourself a copy of E paper:for mobile access: http://www.visiongroup.co.ug/mobile/app/ or 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-18 13:31:28 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!
2017-06-18 13:32:51 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-18 14:37:03 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!"
3902,167,Uganda,,customer support,11:22:17,NONE,,"2017-06-18 11:22:17 Said : How to get a copy of e-paper for Thursday 15th June, 2017
2017-06-18 11:22:22 Live Support: welcome to Vision Group
2017-06-18 11:25:04 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-18 11:25:32 Simon Peter  Engoru: Hello said
2017-06-18 11:25:46 Simon Peter  Engoru: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-18 11:28:06 Simon Peter  Engoru: please follow the above procedure after subscribing type in the date of the paper you want
2017-06-18 11:28:28 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!"
3901,25,South Sudan,,Hot News,10:58:15,NONE,,"2017-06-17 10:58:15 atar batista: will you be able to bring more interviews from general swaka?
2017-06-17 10:58:20 Live Support: welcome to Vision Group
2017-06-17 10:58:40 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-17 10:59:08 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!"
3900,2285,Uganda,,Advertising,05:20:48,NONE,,"2017-06-17 05:20:48 kizza annet: if i need sponsorship, how do i go about it
2017-06-17 05:20:53 Live Support: welcome to Vision Group
2017-06-17 05:26:08 kizza annet: i would admire being sponsorship for a diploma in nursing
2017-06-17 05:58:53 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-19 09:42:12 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3899,20,Uganda,,customer support,09:16:05,NONE,,"2017-06-16 09:16:05 Julius : are yr shoes, leather ?
2017-06-16 09:16:10 Live Support: welcome to Vision Group
2017-06-16 09:16:25 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-16 09:16:38 atuhaire elizabeth: Hello Julius
2017-06-16 09:17:10 atuhaire elizabeth: This is a Media house
2017-06-16 09:17:45 atuhaire elizabeth: please visit our websites for our services and products on www.newvision.co.ug, www.visiongroup.co.ug and www.bukedde.co.ug.
2017-06-17 02:41:04 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3898,153,Uganda,,Advertising,08:53:46,NONE,,"2017-06-16 08:53:46 Ebong.terence: acar terence need to talk to you
2017-06-16 08:53:51 Live Support: welcome to Vision Group
2017-06-16 08:56:08 Ebong.terence: need support on job finding
2017-06-16 08:56:19 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-16 08:56:54 atuhaire elizabeth: hello Ebong
2017-06-16 08:58:19 atuhaire elizabeth: kindly Visit our website at http://www.newvision.co.ug/category/jobs and You can as well look out for various job advertisements made in our Newspaper prints. 

You can get yourself a copy of E paper:for mobile access: http://www.visiongroup.co.ug/mobile/app/ or 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-17 02:41:06 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3897,151,Uganda,,customer support,08:06:13,NONE,,"2017-06-16 08:06:13 Beatrice: please guide me on the precedure of placing a birthday wish in the toto magazine. Thanks
2017-06-16 08:06:18 Live Support: welcome to Vision Group
2017-06-16 08:08:44 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-16 08:09:02 atuhaire elizabeth: Hello Beatrice
2017-06-16 08:09:52 atuhaire elizabeth: Please send it to toto@newvision.co.ug
2017-06-17 02:41:08 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3896,108,Uganda,,Advertising,07:41:31,NONE,,"2017-06-16 07:41:31 denis: your contacts i want to advertise with you in the new vision
2017-06-16 07:41:36 Live Support: welcome to Vision Group
2017-06-16 07:42:31 denis: i need contacts concerning advertising
2017-06-16 07:43:19 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-17 02:41:10 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3895,99,Uganda,,customer support,06:17:49,NONE,,"2017-06-16 06:17:49 oseku: i nid u to market my feature stories for me if possible or look thru
2017-06-16 06:17:54 Live Support: welcome to Vision Group
2017-06-16 06:18:58 oseku: so how can i get to u if i want to send my feature news or stories to you
2017-06-16 06:19:28 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-16 06:19:49 atuhaire elizabeth: Hello Oseku
2017-06-16 06:19:56 oseku: yes
2017-06-16 06:20:21 atuhaire elizabeth: kindly send it to features@newvision.co.ug
2017-06-16 06:21:48 oseku: k hw will i knw dat mai feature is gud or considered
2017-06-16 06:25:55 atuhaire elizabeth: The editors will get back to you. or you can as well call 0414337000 and talk to them
2017-06-16 06:50:10 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
